Cliente,Tipo de Transacao,Valor da Transacao,Valor Anterior a Transacao,Valor Apos a Transacao,Horario da Transacao,Classe
clienteC488DA,Débito,1062.57,4251.32,3188.75,2025-10-27T07:34:49.536338,0
clienteB59AEF,Saque,1654.04,2646.04,992.0,2022-06-25T05:36:57.095499,0
cliente1B1210,Débito,4437.97,5517.79,1079.82,2024-08-06T03:22:14.174974,0
cliente69B192,Crédito,3636.05,3723.46,87.41,2023-11-11T10:57:17.071784,0
clienteAFA6FA,Saque,2242.93,7551.53,5308.6,2025-01-22T11:31:08.502249,0
cliente52EAD8,Débito,2715.72,12126.54,9410.82,2023-09-17T22:49:05.886730,0
cliente94E1E1,Crédito,2110.05,5702.5,3592.45,2022-06-21T09:54:59.840628,0
cliente0B0431,Débito,4522.38,14005.74,9483.36,2023-10-12T15:35:06.624714,1
cliente519225,PIX,4509.52,12662.24,8152.72,2025-02-10T06:30:36.231625,1
cliente96537E,Débito,1855.28,2327.12,471.84,2022-06-01T01:32:36.331609,0
cliente30159B,Débito,2854.85,11665.1,8810.25,2022-05-13T02:32:00.006559,0
clienteD8690E,Saque,2343.15,3587.09,1243.94,2024-08-23T00:19:11.316852,0
clienteDDF70C,Saque,1104.52,4955.0,3850.48,2023-04-07T08:40:04.764596,0
cliente0BF693,Saque,216.32,2101.64,1885.32,2022-04-11T08:32:02.304718,0
clienteE9233D,PIX,1885.14,11042.61,9157.47,2022-12-16T12:35:03.242544,0
clienteAE41A6,PIX,3764.74,9407.34,5642.6,2022-06-27T23:54:42.636545,0
cliente114C5E,Saque,4015.15,4938.39,923.24,2025-02-16T13:24:42.340280,0
clienteFBC9C0,Débito,1903.05,5168.13,3265.08,2024-07-05T08:01:42.155235,0
cliente783376,Débito,1568.77,11079.37,9510.6,2025-06-04T19:21:11.935788,0
clienteA56DB3,Crédito,1311.46,2283.15,971.69,2023-01-20T19:13:45.146250,0
clienteBBD145,Saque,2536.36,6659.43,4123.07,2025-05-12T05:38:29.957478,0
clienteD49496,PIX,1314.35,4187.24,2872.89,2023-11-11T23:00:10.543530,0
cliente9D6372,Crédito,173.06,5049.49,4876.43,2024-07-16T03:46:10.257439,0
clienteBA76EA,PIX,3039.34,12189.81,9150.47,2023-08-19T01:33:41.822169,0
clienteB710CE,Saque,3111.03,11022.87,7911.84,2023-09-06T14:28:42.978843,0
clienteAE0BC2,PIX,278.15,1271.89,993.74,2023-05-06T05:11:00.326135,0
clienteDB221D,PIX,4724.86,8730.2,4005.34,2025-03-01T04:27:17.824829,0
cliente50B449,Crédito,2647.2,4935.14,2287.94,2022-07-13T16:32:37.948098,0
cliente67241C,Débito,63.59,1819.99,1756.4,2022-12-01T06:25:52.991291,0
clienteE5F0BE,PIX,4907.33,13361.5,8454.17,2022-04-30T00:41:58.053118,0
cliente3742B5,Crédito,577.64,5973.72,5396.08,2024-03-22T02:14:33.310839,0
cliente7C193E,Débito,4922.51,9331.06,4408.55,2024-06-07T08:53:58.609349,0
clienteDBEEDD,Saque,2190.15,10558.58,8368.43,2023-08-18T08:27:57.931544,0
clienteCD089B,Saque,384.35,1706.9,1322.55,2025-04-25T15:04:23.488558,1
clienteC5373F,PIX,2895.71,8185.7,5289.99,2024-04-02T15:15:31.229800,0
cliente5CCF8A,Crédito,2949.06,11641.43,8692.37,2023-07-23T01:55:31.927999,0
cliente61D13A,PIX,3282.25,7057.68,3775.43,2022-08-30T01:30:13.851326,0
cliente3382AE,Saque,920.2,6735.07,5814.87,2022-07-10T04:45:56.273528,0
cliente9ADBF0,Débito,2799.41,9273.31,6473.9,2025-10-27T00:26:35.942765,0
cliente08D830,Débito,4968.33,10839.0,5870.67,2025-12-13T11:00:19.095754,0
cliente093700,PIX,4584.4,6773.96,2189.56,2022-04-29T18:03:29.759837,0
cliente77257F,PIX,916.63,3225.25,2308.62,2022-12-23T13:57:50.581844,0
clienteE04F6B,PIX,997.18,4797.12,3799.94,2025-06-02T19:43:51.647589,0
cliente7306B6,PIX,316.85,9107.32,8790.47,2022-11-06T01:32:34.809784,0
clienteF0C68F,PIX,4170.02,12478.69,8308.67,2025-09-14T17:18:45.588693,0
clienteEE8B9B,Saque,1001.95,9201.7,8199.75,2025-08-24T16:14:38.203095,0
cliente988086,Débito,40.44,7287.41,7246.97,2024-05-27T00:53:35.147550,0
cliente9D390D,Crédito,2894.2,4123.09,1228.89,2023-02-06T01:35:19.522960,1
cliente33335C,Crédito,2331.34,3756.28,1424.94,2025-09-16T03:49:46.635137,0
cliente5667BD,PIX,1254.85,9630.51,8375.66,2022-03-29T21:12:08.395839,0
cliente66F6C0,Débito,2745.07,9447.01,6701.94,2024-08-25T23:55:16.996715,0
clienteD65A7B,Crédito,1667.85,11147.63,9479.78,2025-01-10T14:25:25.095087,0
cliente302616,Saque,51.96,7305.78,7253.82,2024-10-09T03:49:11.126318,0
clienteEC7BB0,PIX,4994.64,11402.03,6407.39,2025-04-25T20:57:36.641760,0
clienteD811D6,Saque,493.37,8259.9,7766.53,2024-06-24T10:42:45.520993,0
clienteC63FE8,Saque,1415.06,6416.3,5001.24,2023-04-02T05:58:26.475796,0
cliente2EA8C0,Saque,3736.34,11477.75,7741.41,2022-08-22T04:13:56.039714,0
clienteF27CD8,Débito,2381.38,9062.51,6681.13,2025-08-24T12:43:52.608812,0
cliente86D9BD,PIX,1136.55,3070.45,1933.9,2024-05-04T03:25:49.224926,0
clienteF17028,Saque,4983.54,13657.72,8674.18,2025-08-30T05:05:17.535269,0
cliente3B4FF9,Saque,3577.59,13527.47,9949.88,2024-03-11T10:10:25.853416,0
cliente90210A,Saque,4290.1,6925.26,2635.16,2024-10-12T05:53:19.199486,0
clienteC2EB02,PIX,2741.33,9219.97,6478.64,2023-11-05T04:35:39.236033,0
cliente349963,Crédito,2590.32,6908.68,4318.36,2022-11-22T22:17:37.569081,0
cliente13295D,PIX,4571.75,6864.79,2293.04,2024-04-11T03:17:36.067448,1
cliente5C9C4F,PIX,3282.62,5986.64,2704.02,2025-04-17T04:47:20.815707,0
cliente3EA4B5,PIX,4427.08,5452.91,1025.83,2025-04-10T17:07:07.063644,0
cliente77CA26,Saque,2254.82,9121.22,6866.4,2022-08-10T16:59:17.625926,0
clienteF1B96E,Crédito,4937.31,5143.11,205.8,2022-02-10T02:52:59.969333,0
clienteCFE86E,Crédito,3975.74,4127.48,151.74,2022-02-03T14:28:27.389333,0
clienteDDC16D,Saque,3734.1,12207.87,8473.77,2025-09-19T04:40:43.875446,0
cliente669E09,Crédito,46.39,9755.97,9709.58,2024-08-08T05:57:34.233557,0
clienteF47DB7,Crédito,3767.88,9416.41,5648.53,2025-03-11T22:13:49.211417,0
cliente8FBCE9,PIX,2615.71,7162.42,4546.71,2023-06-21T10:52:55.267362,0
clienteF62756,Crédito,1624.15,8192.6,6568.45,2024-12-31T14:09:06.083662,0
cliente1FEA2F,Crédito,2196.03,11768.24,9572.21,2023-01-29T14:33:54.285445,0
clienteEE2528,Saque,2670.64,12445.37,9774.73,2023-12-05T16:49:51.235497,0
cliente67D6F8,Crédito,4336.21,5791.76,1455.55,2025-07-20T19:26:35.297375,1
cliente10B7B2,Saque,3987.88,9173.04,5185.16,2022-05-27T01:42:09.935303,0
cliente13864B,Saque,2461.09,4049.38,1588.29,2025-09-10T15:53:09.998813,0
cliente3B7ACA,Saque,3420.96,3880.12,459.16,2025-08-09T18:05:36.030289,0
clienteA7DBDD,Débito,3024.21,8752.83,5728.62,2022-01-14T19:38:38.212877,1
clienteEDBACA,PIX,2240.49,7578.66,5338.17,2022-11-25T13:07:08.922485,0
cliente23E262,PIX,1683.42,4071.25,2387.83,2023-01-13T06:07:06.517946,0
clienteBA7BB1,Débito,3351.22,7726.97,4375.75,2024-05-03T14:47:40.681669,1
clienteBE36F0,PIX,2133.09,10199.96,8066.87,2024-08-09T08:47:42.158055,0
cliente268FD0,PIX,4982.82,14546.91,9564.09,2025-04-16T16:35:50.604847,0
cliente4BB23B,Débito,2339.41,3438.16,1098.75,2024-06-20T01:55:00.794077,0
cliente10D0A0,Crédito,643.88,5386.14,4742.26,2025-10-26T04:04:01.003772,1
cliente731DA9,Débito,2720.14,8865.81,6145.67,2025-10-11T03:10:24.514354,0
cliente690961,Crédito,3738.76,5009.39,1270.63,2025-04-10T11:02:57.407718,0
cliente53D74B,Crédito,3356.25,3528.4,172.15,2025-01-17T07:20:25.956749,0
clienteBA1631,Crédito,4263.77,11740.47,7476.7,2023-03-21T11:19:26.287592,0
cliente632689,Crédito,2051.63,7156.26,5104.63,2024-07-05T13:31:25.050473,0
cliente1AF81E,PIX,3807.19,6470.07,2662.88,2022-09-21T12:51:31.131405,0
clienteDBCAC3,Saque,3132.35,5865.41,2733.06,2023-11-06T18:28:41.718728,0
clienteB36399,Saque,2052.56,3019.41,966.85,2023-07-16T01:44:26.199703,0
cliente81CB09,Saque,3640.96,4953.94,1312.98,2025-05-24T21:03:04.773024,0
clienteE5A3C5,Crédito,3413.59,11186.69,7773.1,2025-08-27T16:50:07.373064,0
cliente026075,PIX,4422.7,11984.47,7561.77,2024-11-11T16:02:30.346561,0
clienteE99E0A,PIX,1940.74,10760.24,8819.5,2022-09-25T22:37:01.193612,0
clienteF688AE,Crédito,2552.19,7200.89,4648.7,2024-06-19T17:51:09.242393,0
cliente1DF644,Crédito,4406.77,7743.61,3336.84,2022-06-26T03:16:45.875155,0
clienteD6F050,PIX,2995.95,7829.39,4833.44,2023-02-04T07:47:13.359876,0
cliente1194E0,PIX,3552.93,7866.12,4313.19,2025-12-28T15:09:45.446564,0
cliente3782A1,Crédito,2653.82,10891.41,8237.59,2024-01-08T08:53:03.188655,0
clienteC5AC0C,Débito,2058.93,3299.54,1240.61,2024-03-13T08:43:02.210844,0
cliente2943F4,Saque,1064.66,4792.38,3727.72,2024-02-20T19:58:16.000503,0
cliente5E0DBB,Débito,828.08,919.88,91.8,2024-09-17T23:08:32.083721,1
cliente1DB1F1,Crédito,3387.87,7161.75,3773.88,2025-05-03T08:20:10.560230,0
clienteECDA6E,Débito,55.8,6935.71,6879.91,2023-08-27T04:47:11.929496,0
cliente46BE8D,Débito,2603.06,10944.81,8341.75,2023-05-26T15:18:39.518588,0
cliente6B6923,Crédito,1978.22,3830.27,1852.05,2023-09-03T21:28:50.180172,0
clienteD004CB,Crédito,617.23,8974.05,8356.82,2022-05-08T01:08:54.857026,0
cliente70D432,Crédito,1391.42,10380.68,8989.26,2024-02-09T21:38:03.687618,0
cliente201376,Crédito,2274.66,9090.55,6815.89,2022-06-15T11:19:32.006791,0
cliente5B24B7,Débito,1802.58,7146.3,5343.72,2025-05-21T16:40:21.179938,1
cliente184B8B,Crédito,709.5,3199.92,2490.42,2025-02-12T08:05:49.247778,0
clienteFFA0F2,Saque,4316.28,10531.66,6215.38,2025-04-10T14:56:37.991891,0
cliente3FAA60,Débito,324.29,3926.26,3601.97,2025-03-18T07:03:30.799792,0
clienteC1831F,PIX,466.25,3073.22,2606.97,2023-12-07T07:31:05.451151,0
cliente939D1B,Saque,1978.77,8753.9,6775.13,2022-08-04T03:19:37.282383,0
clienteE6D509,Débito,4680.15,10143.66,5463.51,2024-08-29T16:20:19.321362,0
clienteD6C9AA,Saque,2940.64,12357.76,9417.12,2022-09-22T05:51:18.678150,0
clienteAC9088,Crédito,3931.76,10052.65,6120.89,2025-08-15T16:21:40.271584,0
clienteAB2066,Saque,442.86,10381.38,9938.52,2022-12-28T03:10:49.826349,0
clienteCC9AB2,Crédito,1655.58,2878.44,1222.86,2022-07-21T08:55:51.811568,0
clienteB637AB,Débito,1933.84,10107.1,8173.26,2025-05-01T11:38:01.633915,0
clienteA63DAF,Débito,4100.96,9915.45,5814.49,2024-07-14T17:29:01.955436,0
clienteD777B4,Débito,1965.77,11335.61,9369.84,2022-10-16T21:01:10.234626,0
clienteD3AF38,Crédito,208.11,9680.91,9472.8,2024-08-07T16:26:59.099968,1
clienteC79264,PIX,3776.42,9698.46,5922.04,2024-07-13T13:36:45.222651,0
clienteA77254,Débito,553.14,9040.42,8487.28,2024-03-17T10:34:26.968630,0
clienteEDB75D,Crédito,746.31,4450.06,3703.75,2023-01-16T20:19:09.155409,1
cliente8D20B8,Saque,4804.78,11996.95,7192.17,2024-07-18T23:27:18.082862,0
cliente9A3B25,PIX,247.76,5652.42,5404.66,2023-12-27T05:46:10.071782,0
cliente89CA33,Saque,982.21,4491.06,3508.85,2023-02-24T16:47:44.250594,0
cliente5378FD,Saque,76.4,2285.56,2209.16,2025-02-18T02:39:37.045280,0
clienteFA3B7A,Saque,2675.73,8118.62,5442.89,2024-12-15T21:08:24.120465,0
clienteFA4AE8,Crédito,4431.56,9312.87,4881.31,2022-05-04T03:52:19.639245,0
cliente20DC9B,Saque,2700.13,9323.69,6623.56,2025-09-05T16:27:06.827889,0
cliente3F3FF4,PIX,4132.82,10445.71,6312.89,2025-06-21T09:43:43.607831,0
clienteBC3212,Crédito,1269.89,5066.16,3796.27,2022-12-31T05:59:39.240759,0
cliente4BF28B,PIX,3854.14,6324.0,2469.86,2022-11-12T00:26:02.840986,0
cliente4D41CA,PIX,2827.93,3853.77,1025.84,2025-04-10T08:52:10.066981,0
cliente25177B,PIX,1338.04,2233.21,895.17,2025-01-30T17:29:49.914353,0
cliente32A76A,Débito,276.48,1004.2,727.72,2023-04-02T19:59:06.142006,0
cliente7995F6,PIX,1456.36,3892.59,2436.23,2023-07-25T20:08:36.526678,0
clienteE163E9,Débito,1912.43,4791.26,2878.83,2022-06-08T04:00:04.436566,0
cliente0F5BB4,Débito,2795.53,9069.99,6274.46,2022-06-10T10:58:43.429950,0
clienteCDF19E,PIX,2807.45,4365.05,1557.6,2024-07-15T00:26:08.921922,1
clienteDCD544,PIX,4425.88,8027.14,3601.26,2023-02-10T18:30:21.683071,0
cliente795142,Débito,3814.28,4864.36,1050.08,2024-10-30T07:26:22.347832,0
cliente738398,Débito,4715.82,9958.58,5242.76,2022-09-23T12:44:41.832743,0
cliente97FBC0,Débito,4248.39,13281.91,9033.52,2023-12-14T13:50:43.103150,0
cliente5365C2,Débito,2789.93,9242.75,6452.82,2023-08-10T16:16:55.635174,0
clienteDDCB54,Saque,858.12,3582.12,2724.0,2025-11-08T08:00:32.426974,0
clienteFE9EFF,Débito,4083.5,6855.31,2771.81,2022-01-25T07:18:46.648577,0
cliente25B933,Crédito,3577.94,6375.09,2797.15,2022-12-22T11:29:38.111514,0
clienteA62BE2,Débito,749.03,10136.99,9387.96,2024-11-16T23:13:56.483590,1
cliente9FF424,Crédito,624.4,8594.76,7970.36,2022-09-06T13:12:33.432131,0
clienteBE7A0A,Crédito,964.86,4772.45,3807.59,2025-08-16T04:55:01.621785,1
clienteAB881A,PIX,2775.18,9360.9,6585.72,2023-07-31T05:39:05.240513,0
cliente36D956,Crédito,503.73,9314.12,8810.39,2023-01-02T13:28:01.658249,0
cliente0DD5FA,Crédito,2308.69,11618.64,9309.95,2022-11-16T09:24:58.175790,0
clienteEF2228,Saque,4241.55,10901.42,6659.87,2023-09-22T21:44:17.500451,0
cliente2B3489,Débito,3786.74,4897.11,1110.37,2023-06-01T23:12:29.378545,0
cliente71CDEE,PIX,1698.76,11697.74,9998.98,2022-03-17T04:24:21.717047,0
clienteC80D43,PIX,898.34,6572.65,5674.31,2022-10-11T02:12:03.542765,0
cliente2A118F,Crédito,912.83,5621.31,4708.48,2024-12-16T05:46:09.742344,0
cliente3A66AF,Saque,2706.88,11789.49,9082.61,2025-10-07T23:58:44.218583,0
cliente7AA32F,Saque,592.43,10144.85,9552.42,2025-07-03T01:55:23.763768,0
cliente0A6A1B,PIX,1006.09,6404.96,5398.87,2023-07-30T14:52:40.190577,0
cliente1EFA6B,Crédito,2567.13,10559.9,7992.77,2023-07-03T13:24:37.234766,0
clienteE2F4D4,PIX,1911.16,11537.93,9626.77,2022-04-21T14:15:06.049771,1
cliente5768B0,PIX,4609.89,12613.21,8003.32,2024-03-02T12:28:04.950955,0
cliente6982AF,Débito,1477.07,7551.72,6074.65,2023-04-11T09:30:00.503259,0
clienteE1DC2B,Crédito,4770.68,9782.96,5012.28,2023-08-02T16:24:48.830417,0
cliente72B388,Saque,1162.29,5885.86,4723.57,2023-07-14T00:31:23.923211,0
clienteC8938C,PIX,3845.82,5643.37,1797.55,2022-10-03T21:19:41.100715,0
cliente0C857C,Débito,4541.25,9755.16,5213.91,2022-09-11T08:38:58.993882,0
clienteCC732B,Crédito,1248.07,10645.72,9397.65,2023-12-14T11:51:08.284106,1
clienteC20E42,PIX,604.36,9945.52,9341.16,2025-03-05T07:48:39.807688,0
cliente0A60E4,Débito,2317.88,8449.73,6131.85,2025-06-11T00:41:42.205358,0
cliente9AB894,Débito,514.82,3954.76,3439.94,2024-03-21T05:46:34.033165,0
cliente6F3C80,Débito,4488.29,13817.68,9329.39,2024-08-06T02:51:18.860400,0
cliente01BE0C,Saque,3931.79,4368.85,437.06,2024-09-30T06:46:01.726027,0
cliente9A0D70,PIX,2949.69,9025.97,6076.28,2022-01-18T03:26:56.605020,0
cliente851C9E,Débito,3463.73,12670.3,9206.57,2023-05-19T23:18:38.667834,0
cliente8DC017,Débito,943.9,3027.6,2083.7,2023-01-20T00:50:04.102837,0
clienteE354D3,PIX,4589.54,12976.93,8387.39,2023-01-13T08:46:04.980081,0
cliente64A5E6,Crédito,4655.55,14221.21,9565.66,2025-12-18T08:27:14.876507,0
cliente2021BC,Crédito,1154.74,3059.92,1905.18,2022-07-25T03:53:32.786356,0
clienteED1A43,Crédito,2933.85,9174.56,6240.71,2025-11-19T00:09:36.708420,0
cliente2A5809,Débito,1972.84,4530.64,2557.8,2024-10-10T00:57:03.510733,0
cliente0EBAC0,Crédito,3760.15,4604.22,844.07,2024-12-04T02:30:48.463303,0
cliente8413F5,Débito,699.8,7715.31,7015.51,2022-12-05T03:32:08.737426,0
cliente5AD8EC,Débito,4571.1,7392.15,2821.05,2025-02-18T03:58:54.297340,0
cliente6E8402,Crédito,988.66,9295.3,8306.64,2022-05-07T07:51:26.499144,0
cliente7D8382,Débito,2426.1,8619.08,6192.98,2024-03-12T21:31:40.455034,0
cliente84C5E7,PIX,1720.61,7582.79,5862.18,2025-03-08T08:44:56.156448,0
cliente8D341B,PIX,634.66,4050.41,3415.75,2023-09-04T04:56:46.640209,0
cliente4D0100,Saque,1824.03,2351.82,527.79,2022-06-27T13:07:59.254128,0
clienteDD7CB7,Saque,699.34,4730.55,4031.21,2023-03-02T22:23:39.734151,1
cliente598F6C,Crédito,1173.29,1996.48,823.19,2023-03-28T14:48:36.709119,0
clienteEE0831,Saque,2269.86,5735.2,3465.34,2022-02-11T09:19:08.083084,0
cliente07D87D,Débito,2143.12,10188.99,8045.87,2022-09-12T08:43:43.311874,0
cliente4CB85F,Débito,3875.82,4956.41,1080.59,2024-11-03T09:41:13.490858,0
cliente2B822C,Débito,631.79,8233.76,7601.97,2025-12-22T20:41:10.420607,0
cliente65D32E,Saque,1816.08,2203.85,387.77,2023-09-21T23:58:55.947699,0
clienteF189EF,PIX,2849.33,3921.24,1071.91,2023-11-19T22:38:56.061669,0
cliente9F3626,Débito,3408.56,3433.96,25.4,2025-10-30T01:02:47.996004,0
clienteF47B21,Saque,3966.61,11481.22,7514.61,2023-06-21T07:41:16.823550,0
cliente0C15D5,Crédito,1341.6,11039.61,9698.01,2023-08-01T03:26:36.863897,0
cliente09FBA7,Crédito,4739.32,9615.98,4876.66,2025-03-16T01:06:04.312073,0
clienteEDD60D,PIX,2166.67,2788.47,621.8,2023-04-15T22:50:21.498325,0
cliente830707,Saque,4181.62,4578.35,396.73,2025-03-15T11:54:15.970484,0
cliente6AB0B2,Débito,880.16,10072.32,9192.16,2023-10-17T11:29:54.548824,0
clienteA77EE8,Saque,1537.16,6195.38,4658.22,2022-05-03T01:45:23.082056,1
clienteD27D64,Débito,517.5,9742.52,9225.02,2024-09-09T12:28:10.579602,1
clienteC9DAF9,PIX,1126.23,10108.82,8982.59,2022-01-09T15:04:09.729312,0
cliente4687AF,PIX,2544.04,7272.05,4728.01,2022-02-22T02:25:13.121563,0
clienteD36CCD,Débito,1771.2,7617.73,5846.53,2024-07-02T23:15:54.793496,0
cliente2F5761,Saque,3215.99,8325.31,5109.32,2023-02-05T05:34:36.691470,0
cliente1DD437,Saque,994.49,3712.38,2717.89,2022-01-28T06:50:04.920810,0
cliente97B983,Débito,1931.81,11661.01,9729.2,2023-10-18T16:16:56.010701,0
cliente3495FE,Crédito,4218.5,9027.4,4808.9,2022-02-26T05:28:47.353867,1
clienteE77646,PIX,3661.51,10780.07,7118.56,2022-12-21T02:51:55.942883,0
cliente2CD7FE,Saque,1688.76,3586.18,1897.42,2023-07-22T08:18:41.903410,0
cliente91B24D,Crédito,1283.02,2300.22,1017.2,2024-05-19T20:40:41.712207,0
clienteF40BEA,PIX,3448.14,7803.69,4355.55,2022-05-20T05:36:14.606763,1
cliente9D3742,Saque,647.67,5521.95,4874.28,2023-09-23T22:50:41.889220,0
cliente2C6084,Débito,2628.51,5437.59,2809.08,2025-03-31T19:53:01.721746,0
cliente785F82,Crédito,2001.34,2095.32,93.98,2023-03-12T17:25:06.843823,0
cliente27310C,Crédito,2309.05,5454.02,3144.97,2023-08-26T06:01:35.529652,0
cliente27338D,Saque,299.47,1553.63,1254.16,2024-10-25T12:08:15.237758,1
clienteD2ECFC,Débito,1955.17,9886.34,7931.17,2022-08-15T11:20:23.987294,1
clienteD7E079,Débito,545.98,10298.96,9752.98,2025-12-18T13:46:18.829548,0
clienteFA661D,Débito,887.48,3438.34,2550.86,2024-12-06T15:36:14.176762,0
clienteF3C0A9,Débito,4324.42,13322.47,8998.05,2022-07-30T21:29:29.526736,0
cliente0E321C,Débito,884.26,1120.78,236.52,2024-01-08T04:29:40.438450,0
clienteCF0BC9,Crédito,4563.76,9571.79,5008.03,2025-07-16T18:28:39.809208,0
cliente7A703E,Crédito,1223.2,4691.08,3467.88,2025-06-30T19:43:19.813033,0
clienteD704AA,Débito,4955.97,13127.07,8171.1,2023-07-23T14:55:17.306748,0
clienteDFD476,PIX,2301.97,10727.6,8425.63,2023-11-20T10:46:23.244569,0
clienteC60504,PIX,643.78,5376.44,4732.66,2022-09-07T05:55:38.702243,0
cliente7B455E,Débito,1376.5,4511.45,3134.95,2022-01-08T06:34:50.719104,0
cliente7C7948,Saque,2499.14,10297.38,7798.24,2024-07-08T22:04:42.370131,0
clienteCFDF30,PIX,2233.63,12163.39,9929.76,2024-11-26T18:53:22.520350,0
clienteF02741,PIX,3067.73,7936.73,4869.0,2024-01-10T10:45:23.009574,0
cliente4486BD,Débito,3284.78,12928.9,9644.12,2024-02-15T23:15:01.766501,0
cliente20EBCB,Saque,4502.7,6980.77,2478.07,2025-07-12T22:27:53.570101,0
cliente443E92,Saque,1453.61,5598.71,4145.1,2024-06-07T19:00:14.293540,0
cliente40AFC7,Crédito,1334.14,7025.22,5691.08,2024-04-08T07:44:07.803597,0
cliente43BEEB,Débito,4711.31,7324.93,2613.62,2022-11-08T17:25:23.899228,0
cliente5155DF,Saque,153.97,2499.8,2345.83,2025-03-28T07:35:20.055640,0
clienteDDDE8E,Saque,2972.06,4699.39,1727.33,2025-10-05T18:49:54.947378,0
clienteE0036B,Débito,4554.05,7323.37,2769.32,2024-12-01T07:02:08.581482,0
cliente2B2610,Saque,3319.71,8751.34,5431.63,2025-03-17T10:08:57.922344,0
clienteECD1C3,Débito,2680.46,9162.27,6481.81,2025-08-30T01:33:16.393867,1
cliente4755ED,PIX,956.8,6436.31,5479.51,2023-09-12T01:05:23.338877,0
cliente0507B7,Crédito,139.29,6762.57,6623.28,2022-01-01T23:47:45.622060,0
cliente949E01,Crédito,3456.35,12308.35,8852.0,2023-01-01T01:49:17.570822,1
clienteB8DD2E,Saque,1554.16,1906.46,352.3,2024-05-14T17:36:13.496463,0
cliente39433F,Saque,722.85,985.03,262.18,2022-10-30T09:25:05.959435,0
clienteA7258A,Débito,4450.28,9024.9,4574.62,2024-07-18T01:57:50.997012,0
clienteAC17A1,PIX,1451.83,5477.84,4026.01,2023-05-18T16:24:03.347279,0
cliente675AC9,Débito,931.83,2441.01,1509.18,2023-11-16T10:29:33.262807,0
clienteEF702E,Crédito,2775.03,7146.68,4371.65,2023-12-31T07:13:11.345223,0
cliente982693,PIX,2156.98,8441.53,6284.55,2025-10-01T15:26:01.751753,0
clienteFF6FE7,PIX,4908.86,14852.96,9944.1,2025-07-17T19:11:16.071557,0
cliente21F644,Saque,1771.36,2217.87,446.51,2022-02-10T22:44:04.115276,0
clienteEE4E04,Saque,4758.62,12030.03,7271.41,2025-10-01T03:00:39.535812,1
cliente034918,Crédito,4326.48,8576.72,4250.24,2024-06-30T17:21:08.255709,0
clienteEC6589,Saque,217.63,6922.3,6704.67,2025-08-20T09:15:54.507866,0
clienteE95C7B,Saque,4020.94,8786.96,4766.02,2023-05-03T14:33:44.895575,0
cliente3FE4F4,Débito,4291.76,8133.93,3842.17,2023-07-22T20:20:05.014054,0
cliente246BD9,PIX,2747.3,11348.08,8600.78,2024-01-07T04:02:47.105642,0
cliente7D004B,PIX,1347.26,3160.48,1813.22,2023-03-31T00:39:04.117824,0
cliente8A7273,Saque,649.3,4539.33,3890.03,2022-03-01T07:00:15.067545,0
clienteF4B218,PIX,422.62,6868.76,6446.14,2023-01-20T09:13:11.940021,0
cliente455A1D,Saque,171.08,4090.41,3919.33,2023-07-17T12:02:30.285888,0
cliente3EF319,Saque,4970.13,6436.94,1466.81,2024-01-03T14:19:05.293936,0
cliente77FBDB,Saque,2612.45,7369.51,4757.06,2025-12-05T07:00:22.861554,1
cliente446891,Crédito,2174.96,2555.7,380.74,2023-12-10T09:33:37.732969,0
cliente7B04EF,Saque,4758.52,5111.9,353.38,2024-12-12T09:22:22.211375,0
clienteD58BF9,Saque,2660.48,8425.59,5765.11,2022-12-23T10:01:24.481598,0
clienteABA461,Débito,675.89,7989.6,7313.71,2022-11-09T22:26:14.225070,0
cliente15681F,Crédito,2054.96,9768.62,7713.66,2023-09-18T01:47:20.260924,0
cliente35AEFE,PIX,2549.91,4497.31,1947.4,2022-11-21T21:16:41.562486,1
cliente40AC9B,Crédito,4973.8,12859.3,7885.5,2024-01-11T09:43:53.638617,0
cliente9EF016,Crédito,3241.26,5809.23,2567.97,2024-01-14T17:10:34.839554,0
clienteD01C9B,PIX,4308.18,6490.01,2181.83,2025-09-04T01:35:53.512610,0
cliente479091,Saque,931.35,6627.98,5696.63,2022-05-04T07:08:26.749258,0
cliente7F79B3,Crédito,2348.1,6700.94,4352.84,2023-10-17T08:13:29.728778,0
cliente42204D,Saque,4533.91,4547.39,13.48,2022-12-19T04:35:08.676460,0
cliente6ECE6B,Débito,2617.99,9180.73,6562.74,2024-09-02T09:27:34.722072,0
clienteDF8E5F,Débito,4791.7,8373.74,3582.04,2025-01-30T21:05:16.666643,0
clienteFF21FE,PIX,447.97,6206.64,5758.67,2022-04-29T12:15:59.311708,0
cliente844475,Crédito,3202.27,7470.84,4268.57,2025-10-29T10:54:34.417816,0
clienteEC6E1A,Crédito,1334.95,10134.04,8799.09,2022-08-23T23:11:32.008226,0
cliente3A5498,Débito,4141.6,4553.93,412.33,2022-01-03T04:03:53.839737,1
clienteAF329E,Saque,1267.13,7794.14,6527.01,2022-11-16T14:11:32.097435,0
clienteA25802,Débito,2987.47,5065.58,2078.11,2022-11-19T15:00:14.640903,0
cliente55E2E6,PIX,986.62,6015.43,5028.81,2022-03-19T22:31:45.879528,0
